timestamp;left_ankle;right_ankle;left_knee;right_knee;left_hip;right_hip;left_vertical_shoulder;right_vertical_shoulder;left_horizontal_shoulder;right_horizontal_shoulde;left_elbow;right_elbow
2025-04-17 12:09:37.008114;97,47;104,48;150,27;139,66;160,12;163,79;27,06;29,17;91,12;98,32;125,99;125,69
2025-04-17 12:09:37.063114;97,10;103,84;150,49;139,81;160,20;163,65;27,10;29,03;91,15;98,32;125,92;125,79
2025-04-17 12:09:37.104632;97,34;103,62;150,62;139,86;160,03;163,39;27,15;28,90;91,35;98,17;125,97;125,84
2025-04-17 12:09:37.161633;97,91;103,98;150,06;139,46;159,94;163,11;26,73;27,98;91,78;97,97;125,24;125,34
2025-04-17 12:09:37.215459;97,98;104,20;149,82;139,59;159,85;162,18;26,64;26,99;92,84;96,94;125,00;126,10
2025-04-17 12:09:37.267499;97,98;103,69;150,09;140,26;159,57;161,71;26,56;27,09;93,53;96,33;124,90;126,52
2025-04-17 12:09:37.313000;97,71;103,75;150,20;140,19;159,56;161,61;26,35;26,67;93,99;96,03;124,37;126,11
2025-04-17 12:09:37.364002;97,03;102,73;150,48;141,21;159,63;161,58;26,49;27,17;93,46;96,55;124,61;126,58
2025-04-17 12:09:37.412537;96,70;102,74;150,28;141,08;159,87;161,67;27,03;27,54;93,50;96,59;125,00;127,12
2025-04-17 12:09:37.463519;96,30;102,74;150,20;141,15;159,94;161,83;26,87;27,74;92,95;97,21;124,85;127,11
2025-04-17 12:09:37.509041;95,46;101,98;150,95;141,70;159,95;162,13;26,61;27,85;92,41;97,67;124,61;127,04
2025-04-17 12:09:37.559037;95,50;102,20;150,64;141,62;160,07;162,22;26,97;28,15;92,49;97,52;125,01;127,39
2025-04-17 12:09:37.618558;95,23;102,12;150,51;141,91;159,92;161,95;26,68;28,09;92,48;97,61;124,57;127,21
2025-04-17 12:09:37.679069;97,04;104,01;149,19;140,29;160,03;162,18;27,23;28,56;92,64;97,31;124,93;127,54
2025-04-17 12:09:37.725079;96,80;103,98;149,39;140,34;160,01;162,18;27,04;28,46;92,54;97,38;124,85;127,29
2025-04-17 12:09:37.774084;96,55;103,83;149,65;140,45;159,72;162,15;26,30;28,30;92,02;97,95;124,27;126,98
