timestamp;left_ankle;right_ankle;left_knee;right_knee;left_hip;right_hip;left_vertical_shoulder;right_vertical_shoulder;left_horizontal_shoulder;right_horizontal_shoulde;left_elbow;right_elbow
2025-04-17 11:41:03.430109;94,71;124,51;176,89;174,07;174,23;146,99;93,59;80,53;124,91;129,17;112,96;93,44
2025-04-17 11:41:03.478631;94,75;124,49;176,96;174,02;174,15;147,04;93,66;80,31;124,87;129,19;113,10;93,32
2025-04-17 11:41:03.521632;95,26;124,63;177,37;174,03;174,23;147,09;93,75;78,09;124,94;128,95;113,08;92,43
2025-04-17 11:41:03.573150;95,25;127,31;177,35;174,01;174,33;147,12;93,58;78,03;124,66;129,55;113,05;91,37
2025-04-17 11:41:03.625151;95,24;128,38;177,33;174,00;174,37;147,14;93,52;77,98;124,55;129,92;113,07;90,71
2025-04-17 11:41:03.673694;95,03;125,54;177,14;174,19;174,29;147,32;93,51;78,81;124,52;130,09;113,04;91,31
2025-04-17 11:41:03.718694;94,16;128,25;176,36;173,90;174,48;147,92;93,28;78,25;124,59;130,61;112,71;91,74
2025-04-17 11:41:03.763211;94,02;128,33;176,45;173,49;174,65;148,35;92,88;77,90;124,56;130,52;111,49;91,65
2025-04-17 11:41:03.814210;93,83;128,96;176,45;173,44;174,48;148,04;92,64;77,84;124,51;130,79;111,38;91,39
2025-04-17 11:41:03.859777;94,21;127,79;176,79;172,80;174,47;147,61;92,68;77,55;124,32;131,16;111,09;90,85
2025-04-17 11:41:03.907777;94,16;126,73;176,81;172,88;174,36;147,76;92,83;78,55;124,36;131,29;111,19;91,73
2025-04-17 11:41:03.958062;94,19;125,97;176,88;173,03;174,34;148,02;92,90;78,19;124,38;131,32;111,25;92,07
2025-04-17 11:41:04.008510;93,91;125,08;176,73;173,61;174,27;148,38;92,89;77,64;124,62;130,66;111,28;92,46
2025-04-17 11:41:04.055028;93,92;124,31;176,73;173,85;174,35;148,32;90,81;75,97;125,76;127,74;110,91;93,18
2025-04-17 11:41:04.104046;94,22;123,98;176,82;173,91;174,43;148,15;89,76;75,41;126,18;128,22;111,09;92,39
2025-04-17 11:41:04.150555;94,24;124,04;176,72;173,79;174,52;148,32;89,52;74,57;125,70;128,58;111,06;92,06
2025-04-17 11:41:04.200555;94,17;123,64;176,65;174,20;174,53;148,25;88,15;72,85;125,26;128,19;111,18;91,10
2025-04-17 11:41:04.303074;95,52;124,11;177,19;174,17;174,63;147,25;86,16;70,33;125,65;127,42;110,80;90,31
2025-04-17 11:41:04.348178;96,35;124,77;177,54;173,97;174,46;146,58;85,93;69,03;125,22;127,51;110,02;89,28
2025-04-17 11:41:04.398159;96,52;124,32;178,13;173,46;173,36;146,38;77,44;58,69;119,95;125,21;102,90;82,29
2025-04-17 11:41:04.446672;96,58;124,69;177,26;173,14;171,87;145,39;75,07;55,13;118,57;123,84;101,88;77,99
2025-04-17 11:41:04.495679;96,90;125,79;176,54;173,00;171,62;143,67;72,28;54,21;118,20;124,22;99,44;76,10
2025-04-17 11:41:04.550199;96,96;126,31;176,28;173,04;171,72;142,93;70,00;51,58;117,88;122,89;94,92;72,77
2025-04-17 11:41:04.599199;96,83;126,77;175,40;172,85;170,61;142,63;68,46;51,15;118,07;123,61;92,41;71,00
