timestamp;left_ankle;right_ankle;left_knee;right_knee;left_hip;right_hip;left_vertical_shoulder;right_vertical_shoulder;left_horizontal_shoulder;right_horizontal_shoulde;left_elbow;right_elbow
2025-04-17 12:16:34.007424;102,13;128,93;175,15;164,54;169,94;158,39;80,33;58,36;121,19;116,22;124,66;104,24
2025-04-17 12:16:34.058426;102,44;128,91;175,10;164,52;169,95;158,28;80,43;58,48;120,95;116,25;124,91;103,94
2025-04-17 12:16:34.108940;102,30;128,56;175,10;164,64;169,84;158,33;80,46;58,49;120,92;116,15;124,95;104,05
2025-04-17 12:16:34.155945;102,18;128,55;175,16;164,81;169,84;158,17;80,35;57,04;120,75;116,36;124,68;103,82
2025-04-17 12:16:34.212189;101,67;128,16;175,56;165,29;169,73;158,23;80,43;57,47;120,92;116,27;124,78;103,29
2025-04-17 12:16:34.264228;101,22;127,78;175,76;165,53;169,69;158,55;80,53;57,74;121,29;116,09;124,75;103,33
2025-04-17 12:16:34.317737;100,98;127,64;175,81;165,83;169,81;158,59;80,36;58,00;121,34;115,94;125,07;103,47
2025-04-17 12:16:34.371744;100,97;127,81;175,91;166,02;169,88;157,99;80,35;57,11;121,34;117,04;125,01;102,80
2025-04-17 12:16:34.418254;100,91;127,84;175,84;166,19;169,78;157,93;80,37;57,16;121,39;116,77;125,23;102,57
2025-04-17 12:16:34.469260;100,94;127,64;175,81;166,14;169,76;157,91;80,38;57,23;121,37;116,65;125,32;102,65
2025-04-17 12:16:34.521774;101,14;127,79;175,61;165,90;169,69;158,10;80,43;56,76;121,39;115,39;125,56;103,24
2025-04-17 12:16:34.570787;101,53;127,91;175,15;165,39;169,48;158,75;80,63;56,76;121,51;114,99;125,78;103,89
2025-04-17 12:16:34.621299;101,24;127,93;175,36;165,29;169,39;158,77;80,67;56,77;121,51;114,84;125,76;103,79
2025-04-17 12:16:34.667305;101,06;127,77;175,39;165,15;169,27;158,99;80,72;57,03;121,51;115,02;125,70;103,84
2025-04-17 12:16:34.714872;101,31;128,00;175,12;164,71;169,22;159,09;80,80;57,06;121,45;115,33;125,62;103,78
2025-04-17 12:16:34.765878;101,32;127,98;175,06;164,72;169,20;158,98;80,79;57,21;121,49;115,22;125,57;103,92
2025-04-17 12:16:34.819390;101,42;128,13;174,96;164,62;169,18;159,02;80,76;56,97;121,46;114,90;125,62;104,23
2025-04-17 12:16:34.877396;100,86;127,42;175,16;165,00;169,27;159,00;80,38;56,79;121,59;113,69;125,46;105,35
